#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
280,"Karma","Summer Walker",74,114,"r&b","R&B","Last Day Of Summer",2018-10-19,03:08,59,29,35,0,15,0,20,-10,C♯/D♭ minor,4,2022-07-23,2Fyjjpg03fn7n5cj0Qm380,"LVRN/Interscope Records",12A,USUM71816370
281,"Save Yourself","Colette Lush",53,67,"","","Seven-One",2018-12-07,02:48,50,25,8,0,32,0,10,-12,E minor,4,2022-07-23,1eBcQZUwWkBZqQYglk8cP5,"432 MEDIA",9A,QM24S1844639
282,"Deep","Summer Walker",73,168,"r&b","R&B","Last Day Of Summer",2018-10-19,01:32,65,34,63,0,42,20,10,-10,D#/E♭ minor,4,2022-07-23,3LfHBTYZBTqmz43tvVXJBd,"LVRN/Interscope Records",2A,USUM71805694
283,"Listen","11:11",41,82,"","","Listen",2018-04-11,04:49,75,33,10,3,19,0,10,-12,A#/B♭ minor,4,2022-07-23,0GzzQZvhe1veE1MzlZcCWt,"Raydar, LLC",3A,TCADO1898068
284,"All For Me","Mariah the Scientist",73,129,"alternative r&b","Pop, R&B","RY RY WORLD",2021-07-09,02:58,38,46,1,0,15,0,10,-8,C minor,4,2022-07-23,7vIDhgD7WWTMpvgJebImoN,"One Umbrella/RCA Records",5A,USRC12101981
285,"You","11:11",46,129,"","","11:11",2016-05-24,04:12,48,56,17,0,14,10,10,-8,F minor,4,2022-08-20,3ajnLvUV6cZiKtij8q0tzx,"Raydar, LLC",4A,TCACS1623273
286,"IF YOU EVER","Bino Rideaux",41,97,"","","SORRY 4 THA WAIT II",2022-07-01,02:08,65,47,4,0,39,10,0,-9,G,4,2022-09-10,41G3M9ewHTrDGNl5UKKlQl,"Do What You Love/Def Jam PS",9B,USUM72204825
287,"Handcuffs","Steven G",0,95,"","","ShowGreat University",2020-08-14,03:29,65,59,23,0,60,10,0,-5,C,4,2022-10-06,3QuuRLstSXwmSDqkjemcSN,"eOne Urban",8B,USUYG1255322
288,"Awkward","SZA",75,120,"r&b","R&B","Ctrl (Deluxe)",2022-06-09,02:58,62,47,18,0,40,0,10,-12,F,4,2022-10-07,2xZ0zfuDTv5LxLhEgD82PG,"Top Dawg Entertainment/RCA Records",7B,USRC12202150
289,"The Zone","The Weeknd,Drake",56,140,"rap","Hip Hop","Trilogy",2012-11-13,06:58,44,52,26,0,25,10,10,-8,D#/E♭ minor,4,2022-10-21,46X8c9qJzpBLYcos3OX0CE,"CP Records",2A,USUM71212052
290,"Not You Too (feat. Chris Brown)","Drake,Chris Brown",80,86,"rap, r&b","R&B, Hip Hop","Dark Lane Demo Tapes",2020-05-01,04:29,46,45,34,0,32,0,0,-9,A minor,4,2022-10-21,3Q4gttWQ6hxqWOa3tHoTNi,"OVO",8A,USUG12001725
291,"CPR","Summer Walker",66,140,"r&b","R&B","Last Day Of Summer",2018-10-19,03:23,69,37,64,0,14,10,10,-13,G minor,4,2022-11-01,5Tp4UJvnsF4Zd05k0zXUte,"LVRN/Interscope Records",6A,USUM71803844
292,"Muse","PARTYNEXTDOOR",0,97,"r&b","R&B","PARTYNEXTDOOR TWO",2014-07-29,03:23,53,63,16,0,14,0,20,-8,C,3,2022-11-09,41ipOYFGT2MW4dvOPkoK1f,"OVO Sound/Warner Records",8B,USWB11401870
293,"Spin the Block","RAAHiiM",0,120,"","","Spin the Block",2022-11-10,03:49,55,27,11,0,29,10,10,-12,F#/G♭ minor,3,2022-11-11,0IomPr5dBXw2sIkZKvZSSp,"Also Known Worldwide Inc.",11A,QZTAS2286762
294,"Favor For A Favor","Roddy Ricch",41,80,"melodic rap","Hip Hop","Feed Tha Streets III",2022-11-18,03:00,63,59,5,0,6,10,10,-9,D,4,2022-11-20,2WI7Nk5K1xQxD1UjxTKNJ0,"Atlantic Records",10B,USAT22220952
295,"Live Ya Life","$K,Jacquees",36,147,"r&b","R&B","Live Ya Life",2019-08-20,02:23,73,44,39,0,56,10,10,-8,F,4,2022-12-05,6tHloO889FeZPAaRBUtTqm,"Family 1st Records",7B,GBKPL1965512
296,"Wasted Times","The Weeknd",69,123,"","","My Dear Melancholy,",2018-03-30,03:40,55,68,61,0,29,0,10,-6,A#/B♭ minor,4,2022-12-13,7DKS0rX27cCEPsK0R6tFWS,"Universal Republic Records",3A,USUG11800564
297,"Night Time","Shordie Shordie",48,102,"","","Me & Mine, Pt. 2",2022-02-25,02:42,74,64,56,0,62,10,20,-7,A#/B♭ minor,4,2022-12-14,3pkBj2Wvjy2lHs2OgA5zwh,"Warner Records",3A,USWB12200445
298,"THINGS & SUCH","PARTYNEXTDOOR",0,91,"r&b","R&B","PARTYPACK",2020-10-16,03:57,66,55,76,0,66,0,10,-5,B minor,4,2022-12-24,2ld2cRCzXcJU3q8dNdOENY,"OVO Sound/Warner Records",10A,USWB12004221
299,"My Emotions","Blxst",45,95,"","","My Emotions",2020-01-10,02:46,70,39,27,0,23,10,20,-7,C♯/D♭ minor,4,2022-12-24,5U2UT25lVVeObiDLzyg6ZZ,"Red Bull Records Inc. / Evgle LLC",12A,QZFYX2025428
300,"Bullseye","K CAMP",28,92,"","","Vibe Forever",2022-07-29,01:54,77,46,29,0,70,30,10,-11,F#/G♭ minor,4,2023-01-03,3fBAFhse7eXn1jqBDK3pOn,"Interscope Records",11A,USUM72210878
301,"Be Forreal","Blxst",38,75,"","","Before You Go",2022-04-22,02:49,75,62,25,0,74,0,10,-5,C minor,4,2023-01-03,3O4SYhIZFiFzE2nfitSmRg,"Red Bull Records Inc/Evgle LLC",5A,USP6L2201056
302,"Snooze","SZA",90,143,"r&b","R&B","SOS",2022-12-09,03:21,56,55,14,0,39,10,10,-7,F,4,2023-01-17,4iZ4pt7kvcaH6Yo8UoZ4s2,"Top Dawg Entertainment/RCA Records",7B,USRC12204591
303,"Love Scars 3","Trippie Redd",1,70,"melodic rap","Hip Hop","A Love Letter To You 3",2018-11-09,02:09,45,52,14,0,13,0,10,-8,G#/A♭,1,2023-01-20,0AcicReEGm1qcENjqzh1Tg,"TenThousand Projects, LLC",4B,QMEU31819739
304,"Spread Thin","Mariah the Scientist",75,110,"alternative r&b","Pop, R&B","Buckles Laboratories Presents: The Intermission",2022-03-11,03:22,62,41,6,0,36,0,0,-8,F#/G♭ minor,4,2023-02-09,4MbzauKV2ydtZZjLsPcuTF,"One Umbrella/RCA Records",11A,USRC12200552
305,"CANDY (feat. Nipsey Hussle)","PARTYNEXTDOOR,Nipsey Hussle",53,171,"r&b, west coast hip hop","R&B, Hip Hop","PARTYPACK",2020-10-16,02:51,46,60,0,0,14,0,10,-6,D minor,4,2023-02-23,4bLzLU8wDul8hV1YNEBekn,"OVO Sound",7A,USWB12004218
306,"Come over (feat. James Fauntleroy)","Nipsey Hussle,James Fauntleroy",47,86,"west coast hip hop, ","Hip Hop","Crenshaw",2013-10-22,03:39,68,45,35,0,17,0,10,-12,C♯/D♭,4,2023-02-23,37Zk6qRzpQEl0xWon4rXPy,"All Money In No Money Out, Inc",3B,TCABR1336976
307,"Die For You","The Weeknd",82,134,"","","Starboy",2016-11-25,04:20,59,53,11,0,51,0,10,-7,C♯/D♭ minor,4,2023-03-07,2Ch7LmS7r2Gy2kc64wv3Bz,"Universal Republic Records",12A,USUG11601011
308,"LOOSE CHANGE","Brent Faiyaz",64,85,"r&b","R&B","WASTELAND",2022-07-08,03:46,57,37,75,0,44,0,10,-9,C♯/D♭ minor,4,2023-04-16,00imgaPlYRrMGn9o83hfmk,"Lost Kids LLC., Marketed by Venice / Stem",12A,QM24S2203188
309,"JACKIE BROWN","Brent Faiyaz",74,138,"r&b","R&B","WASTELAND",2022-07-08,02:49,73,35,65,0,50,10,20,-10,A#/B♭,4,2023-04-17,2IlT65thKQQw248mhk2PjQ,"Lost Kids LLC., Marketed by Venice / Stem",6B,QM24S2203177
310,"Clouded","Brent Faiyaz",79,65,"r&b","R&B","Fuck The World",2020-02-07,01:50,58,34,77,0,58,0,10,-9,D,3,2023-04-17,2J6OF7CkpdQGSfm1wdclqn,"Lost Kids",10B,QM24S1927163
311,"Feels so Right","Larry June,DeJ Loaf",50,78,"","","Numbers",2020-12-20,02:47,49,71,6,0,56,40,10,-9,B,4,2023-05-06,18kRXdENH28EZrqYJco1Tb,"The Freeminded Records",1B,USUYG1350812
312,"Slide Thru, Pt. 2","Baby B",35,175,"","","Text at 2am",2020-03-12,04:01,40,58,14,0,37,20,10,-8,A minor,1,2023-06-17,0oCvUvgTwikMeFIXUZHtlC,"Octiive",8A,USA2P2010653
313,"To Summer, From Cole - Audio Hug","Summer Walker,J. Cole",70,74,"r&b, rap","R&B, Hip Hop","CLEAR 2: SOFT LIFE EP",2023-05-19,02:27,73,47,71,0,60,30,10,-10,F#/G♭ minor,4,2023-06-29,2f86Ae3R4OKAu1lEIqouih,"LVRN/Interscope Records",11A,USUM72304857
314,"Overtime (feat. OTP.C4)","Joe Moses,OTP.C4",34,98,"","","From Nothing 2 Something 4",2022-09-30,02:40,75,63,41,0,80,20,30,-7,F,4,2023-07-01,2hfPLC0OadrvhoWmdVCwEP,"N.W.B. Music / EMPIRE",7B,USUYG1409989
315,"Thang For You (feat. NoCap)","Rylo Rodriguez,NoCap",63,89,"","","Been One",2023-06-30,04:19,62,46,47,0,27,40,10,-6,B,4,2023-07-12,39fKVWP7D9qAmkM8qjRQoC,"Glass Windows Entertainment (Lil Baby)",1B,QZUZR2307704
316,"Feel No Ways","Drake",78,194,"rap","Hip Hop","Views",2016-05-06,04:00,58,68,3,0,21,10,10,-7,G,4,2023-09-08,3cjF2OFRmip8spwZYQRKxP,"Cash Money Records/Young Money Ent./Universal Rec.",9B,USCM51600067
317,"Go Baby","Cleo Sol",65,79,"neo soul, alternative r&b","Pop, R&B","Heaven",2023-09-15,03:56,57,18,93,44,50,20,10,-11,G#/A♭ minor,4,2023-10-28,3NiL2JcFIncyshy4KOKA73,"Forever Living Originals",1A,UKMEH2300192
318,"Sweet Lady","Larry June,Cardo Got Wings,DeJ Loaf",39,78,"","","The Night Shift",2023-11-10,04:19,64,63,13,0,78,20,20,-6,A#/B♭ minor,4,2023-11-11,4U9KX8mxONydIW66ID9Gya,"The Freeminded Records / Cardo / EMPIRE",3A,USUYG1517983
319,"Til Next Time Love","Larry June",46,151,"","","Adjust To The Game",2020-03-04,02:54,54,71,5,0,56,50,0,-8,G#/A♭ minor,4,2023-12-07,0dBeQtZsHhCcTIPrcKETfM,"The Freeminded Records",1A,USUYG1353523
320,"Sin City","Shordie Shordie,Murda Beatz",35,78,"","","Memory Lane 2",2023-10-27,02:03,75,62,16,0,31,30,10,-6,C♯/D♭ minor,4,2023-12-07,1NU1Ee13eBlicWPRgLNWOc,"Warner Records",12A,USWB12305990
321,"R e s e n t m e n t","PARTYNEXTDOOR",62,94,"r&b","R&B","R e s e n t m e n t",2023-07-07,03:44,51,23,62,3,33,0,10,-16,F,4,2023-12-07,4HISFDmENrT1reZ5nMUe4l,"OVO Sound",7B,USLD91748010
322,"What You Heard","Sonder",81,137,"","","What You Heard",2019-02-22,03:58,43,37,55,0,14,0,10,-9,D minor,4,2024-01-16,3a3dQOO19moXPeTt2PomoT,"Sonder Global",7A,US23A1501167
323,"Always (feat. Summer Walker) - Bonus","Daniel Caesar,Summer Walker",66,136,"r&b","R&B","NEVER ENOUGH (Bonus Version)",2023-04-10,03:42,57,45,68,0,17,0,10,-8,A,4,2024-01-18,6537jhwnXegjdXhLqorbjE,"Republic Records",11B,USUG12302294
324,"TLC","Sy Ari Da Kid",52,126,"","","Alone But Not Lonely",2021-09-10,03:08,56,25,27,0,29,30,10,-13,G#/A♭ minor,4,2024-03-11,6SoUblAXNGj7fvrNemcuKk,"No I in Team/Major Music",1A,USJ3V1320776
325,"R e a l W o m a n","PARTYNEXTDOOR",38,90,"r&b","R&B","R e a l W o m a n",2024-03-15,03:14,68,54,56,0,22,0,0,-7,F#/G♭,4,2024-03-17,3bIVNRwu0E1abEHhhqdklg,"OVO Sound",2B,USLD91756288
326,"Attention","Bryson Tiller",69,130,"r&b","R&B","Bryson Tiller",2024-04-05,03:36,57,73,7,0,50,0,10,-5,D#/E♭ minor,4,2024-04-05,7tr8SXmP9j0uVqUU0qoapb,"TrapSoul/RCA Records",2A,USRC12400559
327,"Peace Interlude","Bryson Tiller",54,81,"r&b","R&B","Bryson Tiller",2024-04-05,02:11,43,32,25,0,30,10,20,-9,G#/A♭,4,2024-04-06,229q3X3autIWuKpy35auRu,"TrapSoul/RCA Records",4B,USRC12400572
328,"All to Myself","Future,Metro Boomin,The Weeknd",75,118,"rap, ","Hip Hop","WE STILL DON'T TRUST YOU",2024-04-12,04:14,73,54,6,0,18,0,30,-7,E minor,4,2024-04-14,0lOQaZwX9AkAiSvObh4G70,"Wilburn Holding Co./Boominati/Epic/Republic",9A,USSM12403099
329,"Interlude","Hunxho",66,160,"","","For Her (Deluxe)",2023-12-15,02:24,64,50,10,0,62,10,10,-8,F#/G♭ minor,4,2024-05-14,6OPDekqfGfwlmBixJAfCff,"300 Entertainment",11A,USAT22313868
330,"The Resistance","Drake",69,83,"rap","Hip Hop","Thank Me Later",2010-01-01,03:45,55,74,82,0,64,10,10,-8,C,4,2024-05-14,0llA0pYA6GpGk7fTjew0wO,"Aspire Music Group, LLC",8B,USCM51000253
331,"Extravagant (feat. Nicki Minaj)","Lil Durk,Nicki Minaj",56,122,"drill, ","Hip Hop","Love Songs 4 the Streets 2",2019-08-02,04:44,76,54,1,0,28,0,10,-5,F#/G♭ minor,4,2024-05-20,7MXhQVhuMQP3xDSmzfvKGR,"Alamo",11A,USUM71914447
332,"24 Hrs (feat. Lil Tjay)","Kaash Paige,Lil Tjay",46,103,"brooklyn drill, melodic rap","Hip Hop","S2ML",2022-11-18,02:47,54,42,31,0,8,20,10,-10,G#/A♭ minor,4,2024-06-12,5shQWg4uYedbUEoqnwG5ds,"Se Lavi Productions(Kaasha Paige)/Def Jam",1A,USUG12200193
333,"Your Friends","Hunxho",65,78,"","","For Her (Deluxe)",2023-12-15,02:19,68,51,17,0,46,40,10,-8,C♯/D♭,4,2024-06-17,5K9emhnwgoufmPYhdt0u5o,"300 Entertainment",3B,USAT22307946
334,"Yes","Hunxho",62,84,"","","For Her (Deluxe)",2023-12-15,03:14,73,84,11,0,74,30,10,-4,F minor,4,2024-06-17,6cyFiQ9XtJ0bXYOOoI6WAP,"300 Entertainment",4A,USAT22310270
335,"U The 1","Hunxho",56,90,"","","For Her (Deluxe)",2023-12-15,02:08,55,32,70,0,28,20,0,-10,B,4,2024-06-17,4qLVEuYYHXYox39zYQljnG,"300 Entertainment",1B,USAT22313870
336,"Xho Sex","Hunxho",59,140,"","","Xho Sex",2024-01-12,03:12,72,60,6,0,49,60,20,-8,G#/A♭ minor,4,2024-06-21,4pNgQB56Yr0t8pMXut6Zvv,"300 Entertainment",1A,USAT22400346
337,"Poison","Brent Faiyaz",80,117,"r&b","R&B","Poison",2016-08-03,03:32,69,39,71,0,38,0,0,-10,D minor,3,2024-06-27,5NijSs5dAwaIybq1GaRTIe,"Lost Kids",7A,TCACQ1663630
338,"Wait On It (feat. Bryson Tiller & Chris Brown)","Jeremih,Bryson Tiller,Chris Brown",66,83,"r&b","R&B","Wait On It (feat. Bryson Tiller & Chris Brown)",2024-06-28,03:25,62,63,2,0,54,20,10,-6,G#/A♭,4,2024-07-01,6NCtzHANN8GwvxdrSzJBB9,"PULSE Records",4B,USC4R2445331
339,"Uuugly","Drake",59,100,"rap","Hip Hop","C,XOXO",2024-06-27,01:55,50,26,86,0,6,0,10,-12,C♯/D♭,3,2024-07-04,3ZvauPl7Fe4mzYhXiRoCEP,"Geffen/Interscope Records",3B,USUG12402120
340,"Hood Baby","Sy Ari Da Kid",37,116,"","","A Toxic Heartbreak",2020-06-12,02:45,71,41,39,0,40,10,10,-12,F#/G♭ minor,4,2024-07-21,5G66oPwpsZjDnLegW91nKW,"No I in Team/Major Music",11A,USDXS2008544
341,"My Beyonce (feat. DeJ Loaf)","Lil Durk,DeJ Loaf",54,138,"drill, ","Hip Hop","300 Days 300 Nights",2015-12-15,04:44,72,58,36,0,49,10,10,-7,A minor,4,2024-07-22,7o0aLLPf9zG4D2P9vrexvg,"Alamo",8A,USUYG1130363
342,"roll da dice","4batz,Lil Baby",62,145,"","","roll da dice",2024-09-20,03:10,72,49,52,0,37,10,0,-14,A minor,4,2024-09-20,1zV2mbt3vg6yVr6Sb1PFjz,"4batz",8A,QZTL92465045
343,"Just Want You (feat. Hunxho)","BabyDrill,Hunxho",57,77,"","","ScoreGod",2024-02-07,02:54,49,33,42,0,9,50,10,-5,A#/B♭ minor,4,2024-10-08,0qWK7UJLquvQL7debk6UJu,"Not specified",3A,USRC12400161
344,"Make Time (feat. Dej Loaf)","Hunxho,DeJ Loaf",44,92,"","","For Her (Deluxe)",2023-12-15,03:08,56,56,40,0,44,20,10,-9,A#/B♭ minor,4,2024-10-26,7FHUG3qqh2lCq93SqXelsj,"300 Entertainment",3A,USAT22310279
345,"BUTTERFLIES","Isaiah Falls,Joyce Wrice",65,73,"alternative r&b","Pop, R&B","LUCKY ME",2024-10-11,02:43,54,48,70,2,45,0,10,-10,G,4,2024-10-28,0quwQM9YgpwBsNnCyZ8aaA,"LVRS ONLY",9B,QZWFN2454782
346,"Belong to the City","PARTYNEXTDOOR",80,88,"r&b","R&B","PARTYNEXTDOOR TWO",2014-07-29,01:38,58,48,71,0,19,0,10,-10,F minor,4,2024-10-30,5c3luoCub1Z1Gg74NdNtuq,"OVO Sound",4A,USWB11401863
347,"In The Morning (feat. Ty Dolla $ign)","Hunxho,Ty Dolla $ign",49,78,"","","Thank God",2024-10-25,02:40,70,73,14,0,80,30,20,-8,A#/B♭ minor,4,2024-10-30,3BW4vYezRqaAUfJZmwkSym,"300 Entertainment",3A,USAT22409693
348,"Note to You","Mariah the Scientist",53,74,"alternative r&b","Pop, R&B","MASTER",2019-08-23,01:22,45,30,27,0,55,30,0,-11,G minor,4,2024-11-18,5Rh7sj1SBzdfjRZJko2L4O,"One Umbrella/RCA Records",6A,USRC11902276
349,"DND (feat. 03 Greedo)","Shordie Shordie,03 Greedo",49,62,"","","Breath Of Fresh Air",2024-11-08,02:20,62,48,75,0,67,0,10,-8,C♯/D♭,4,2024-11-26,2dfKxYB4OX2gj26QQHv3Cm,"Sucker Free Records / EMPIRE",3B,USUYG1578969
350,"Late Checkout (feat. Hunxho)","Lil Durk,Hunxho",60,90,"drill, ","Hip Hop","Late Checkout (feat. Hunxho)",2024-10-11,03:45,54,52,10,0,13,20,0,-10,F#/G♭ minor,4,2024-11-27,6peNzc5BT61OxAzsFaTH2v,"Alamo",11A,USQX92405225
351,"Love Galore (feat. Travis Scott)","SZA,Travis Scott",81,135,"r&b, rap","R&B, Hip Hop","Ctrl",2017-06-09,04:35,80,59,11,0,41,0,10,-6,C,4,2024-12-14,0q75NwOoFiARAVp4EXU4Bs,"Top Dawg Entertainment/RCA Records",8B,USRC11700886
352,"She Different (feat. Hunxho)","Yungeen Ace,Hunxho",54,87,"melodic rap, ","Hip Hop","I Control My Destiny",2024-11-29,02:52,49,54,20,0,38,20,10,-8,F minor,4,2024-12-18,0e2ZX4GqBX7dqU4pyYrraq,"Yungeen Ace",4A,USLD91767275
353,"New R.R. (feat. Mariah the Scientist & Rylo Rodriguez)","Hunxho,Mariah the Scientist,Rylo Rodriguez",51,81,"alternative r&b, ","Pop, R&B","Thank God",2024-10-25,03:10,77,53,12,0,42,30,0,-11,G,4,2025-01-05,1ZJx74rc5Iq6ijWgLk92sh,"300 Entertainment",9B,USAT22409699
354,"Confused (feat. Don Toliver)","Hunxho,Don Toliver",47,90,"","","Thank God",2024-10-25,02:29,54,56,53,0,41,10,10,-7,B minor,4,2025-01-05,1E9fUtmUNLAOmkfSS1377B,"300 Entertainment",10A,USAT22409706
355,"Date Night","YFN Lucci",54,158,"","","HIStory",2019-12-13,02:13,60,75,22,0,35,40,10,-7,G#/A♭,4,2025-01-05,5PG6PN2sVSWbFt88bix5uY,"Think It's A Game/Warner Records",4B,USWB11903277
356,"Come Thru","Drake",67,82,"rap","Hip Hop","Nothing Was The Same (Deluxe)",2013-01-01,03:56,56,47,16,0,41,10,50,-6,D#/E♭,4,2025-01-18,3eN46sMTppXYMAyWi37wn1,"Cash Money Records/Young Money Ent./Universal Rec.",5B,USCM51300756
357,"CN TOWER","PARTYNEXTDOOR,Drake",79,127,"r&b, rap","R&B, Hip Hop","$ome $exy $ongs 4 U",2025-02-14,04:01,67,41,32,0,22,10,10,-7,D#/E♭ minor,4,2025-02-27,4u43I0LP2Xf85OAS85eG0R,"OVO Sound",2A,USLD91772019
358,"DEEPER","PARTYNEXTDOOR",77,101,"r&b","R&B","$ome $exy $ongs 4 U",2025-02-14,02:52,43,53,10,0,32,0,0,-7,G minor,4,2025-02-27,4JeD0FGslDsMeeahEGZa2L,"OVO Sound",6A,USLD91772024
359,"Little Things","Ella Mai",75,136,"r&b","R&B","3",2024-11-03,02:52,73,57,48,0,23,10,10,-6,B,4,2025-03-01,2HA4tNLIXY1dGvDVCLeslk,"10 Summers/Interscope Records",1B,USUM72412352
360,"This Is","Ella Mai",67,169,"r&b","R&B","Heart On My Sleeve (Deluxe Edition)",2023-02-02,03:26,47,49,22,0,35,10,10,-7,C minor,4,2025-03-01,2zuDMKJ2rSgCMtJknUJBZ9,"10 Summers/Interscope Records",5A,USUM72300930
361,"Said And Done","Blxst",48,90,"","","I'll Always Come Find You (Deluxe)",2024-11-22,02:33,71,45,77,0,60,0,10,-8,F#/G♭ minor,4,2025-03-01,5Y1GBrE0OjLNSY74rtUbPI,"Red Bull Records Inc/Evgle LLC",11A,USP6L2402889
362,"Heart Of A Woman","Summer Walker",75,130,"r&b","R&B","Heart Of A Woman",2024-10-25,02:51,72,43,48,0,47,10,10,-8,A minor,4,2025-03-01,2oVVaVY0LkzwAYYcyzon6Z,"LVRN/Interscope Records",8A,USUM72412378
363,"While We're Young","Jhené Aiko",74,128,"r&b","R&B","Trip",2017-09-22,03:56,65,79,10,0,81,10,10,-6,D,4,2025-03-03,4mL59LVbKgOpEACxraGYdr,"Def Jam Recordings",10B,USUM71705478
364,"On The Way (feat. Mila J)","Jhené Aiko,Mila J",65,114,"r&b, ","R&B","Chilombo (Deluxe)",2020-07-17,03:42,57,44,76,0,66,20,10,-12,G minor,4,2025-03-03,423NhOTzoqgeaIJbrUzSoo,"Def Jam Recordings",6A,USUM72014232
365,"Desires (with Future)","Drake,Future",67,145,"rap","Hip Hop","Dark Lane Demo Tapes",2020-05-01,03:57,81,51,28,0,55,10,30,-8,F minor,4,2025-03-07,7eYAHC0RbBF9eaqWzT34Aq,"OVO",4A,USUG12001743
366,"Love Songs - Bonus","Kaash Paige",83,120,"","","Parked Car Convos",2019-11-15,02:28,64,36,83,0,45,0,10,-11,F,4,2025-03-11,6qL5UWxRSQYml9O99ozoLv,"Se Lavi Productions(Kaasha Paige)/Def Jam",7B,QZES71881447
367,"Can't Hide It (feat. Jhené Aiko)","Lil Durk,Jhené Aiko",65,128,"drill, r&b","Hip Hop, R&B","Can't Hide It (feat. Jhené Aiko)",2025-03-21,02:42,73,41,48,0,53,20,10,-10,D,4,2025-03-24,0jl2VaNUWun3uwy5LPbDyx,"Alamo",10B,USQX92405476
368,"Long Time","Shordie Shordie",56,135,"","","Breath Of Fresh Air (Deluxe)",2025-01-31,02:22,72,46,74,0,46,0,40,-9,D,4,2025-03-24,3bjW6TTjHKtMn9b0Q1D07I,"Sucker Free Records / EMPIRE",10B,USUYG1599035
369,"Toxic (with Lil Durk)","Summer Walker,Lil Durk",57,124,"r&b, drill","Hip Hop, R&B","Still Over It",2021-11-05,04:26,74,52,25,0,14,0,10,-7,F#/G♭,4,2025-03-24,4blMQHONplzay3YkNIUlcn,"LVRN/Interscope Records",2B,USUM72118257
370,"Get You (feat. Kali Uchis)","Daniel Caesar,Kali Uchis",87,74,"","","Freudian",2017-08-25,04:38,66,30,43,0,36,0,0,-9,B minor,4,2025-04-10,2uP6t2J5MEwhr9rDkAAzwh,"HV Recordings",10A,TCACR1690004
371,"West","River Tiber,Daniel Caesar",67,121,"","","Indigo",2016-06-24,02:32,27,47,90,8,14,0,20,-8,G#/A♭,3,2025-04-10,2R5GzHdM4xdA8HNLIF8lOY,"River Tiber",4B,CAK471600801
372,"Closer To Over","Hunxho",53,87,"","","Before The Album",2024-06-07,02:58,68,55,4,0,28,50,10,-10,C♯/D♭,4,2025-04-12,063tEBYqZOM4azs74tubzI,"300 Entertainment",3B,USAT22402731
373,"Bedrest","Hunxho",59,185,"","","Bedrest",2025-05-01,02:04,53,67,4,0,40,20,10,-9,B minor,4,2025-05-03,698sVS5jCBcHAogEAOhG5O,"300 Entertainment",10A,USAT22502799
374,"P*$$Y Fairy (OTW)","Jhené Aiko",62,128,"r&b","R&B","The Magic Hour Collection",2024-11-22,03:01,56,52,54,0,35,20,10,-7,D minor,4,2025-05-13,4ldEa3I2vWrRKlydokvoqw,"Def Jam Recordings",7A,USUM72000367
375,"CELIBACY","PARTYNEXTDOOR,Drake",71,120,"r&b, rap","R&B, Hip Hop","$ome $exy $ongs 4 U",2025-02-14,03:55,49,36,35,0,15,0,0,-10,G minor,4,2025-05-17,578CwfxpfH2HxlENOCHc2n,"OVO Sound",6A,USLD91772035
